Open Date,Close Date,Symbol,Action,Units/Lots,SL,TP,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Magic Number,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(EUR),Min(pips),Min(EUR),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(EUR)
8/27/20 16:46,8/27/20 18:40,USDCHF,Buy,0.18,0.90785,0.91626,0.91052,0.90779,-0.77,0,-27.3,-46.58,-0.9,400301,00:01:53:11,21.8,24m,44.7,2.31,13.5,22.68,-31.2,-52.416,30.2,8.7,-40.8,-68.54
8/27/20 16:43,8/27/20 18:15,USDCHF,Buy,0.02,0.90543,0.91719,0.9094,0.90997,-0.09,0,5.7,0.98,0.02,410151,00:01:31:18,89.5,1h 21m,28.9,0.14,25.3,4.807,-3.6,-0.684,87.5,32.2,-19.6,-3.72
8/27/20 17:09,8/27/20 17:38,USDCAD,Buy,0.18,1.31269,1.31875,1.31489,1.31268,-0.77,0,-22.1,-26.45,-0.51,400301,00:00:28:58,0,0s,22.1,22.12,0,0,-22.1,-25.636,0,0,-22.1,-25.64
8/27/20 16:42,8/27/20 17:00,EURCAD,Sell,0.16,1.55547,1.54672,1.55243,1.54787,-0.69,0,45.6,46.45,0.9,400301,00:00:17:49,,,,,,,,,,,,
8/27/20 10:47,8/27/20 13:45,USDCHF,Sell,0.16,0.9091,0.90464,0.90771,0.90911,-0.68,0,-14,-21.55,-0.42,400151,00:02:57:33,52,1h 32m,22.5,1.65,8.5,12.665,-14,-20.86,37.8,0,-22.5,-33.52
8/27/20 10:47,8/27/20 12:30,USDCHF,Sell,0.02,0.9091,0.90464,0.90771,0.90838,-0.09,0,-6.7,-1.34,-0.03,400151,00:01:42:44,80.6,1h 22m,16.3,0.92,8.5,1.615,-7.8,-1.482,52.1,6.7,-15.2,-2.89
8/27/20 10:17,8/27/20 12:30,EURCAD,Sell,0.14,1.55724,1.55351,1.55578,1.55638,-0.6,0,-6,-6,-0.12,410151,00:02:12:51,66.2,1h 27m,25.8,1.1,12.3,11.07,-13.5,-12.15,47.7,29.1,-18.3,-16.47
8/27/20 10:17,8/27/20 12:00,EURCAD,Sell,0.02,1.55724,1.55351,1.55578,1.55615,-0.09,0,-3.7,-0.57,-0.01,410151,00:01:42:49,85.5,1h 27m,17.2,0.4,12.3,1.599,-4.9,-0.637,71.5,7,-16,-2.08
8/18/20 10:00,8/18/20 10:20,USDCHF,Buy,0.19,0.904,0.90706,0.90512,0.90399,-0.82,0,-11.3,-20.77,-0.4,410151,00:00:19:54,0,0s,11.8,11.81,0,0,-11.8,-20.886,0,4.2,-11.3,-20
8/11/20 4:37,8/11/20 9:23,EURUSD,Buy,0.12,1.17408,1.17631,1.17388,1.17407,-0.51,0,1.9,1.43,0.03,410151,00:04:45:27,97.3,4h 37m,15.3,0.14,16.7,17.034,-2.4,-2.448,87.4,22.5,-14.8,-15.1
8/11/20 4:37,8/11/20 9:15,EURUSD,Buy,0.02,1.17408,1.17631,1.17388,1.17443,-0.09,0,5.5,0.85,0.02,410151,00:04:37:32,97.2,4h 29m,13.1,0.14,16.7,2.839,-2.4,-0.408,87.4,41.4,-11.2,-1.9
8/11/20 4:37,8/11/20 6:15,EURUSD,Buy,0.02,1.1726,1.17631,1.17388,1.17428,-0.09,0,4,0.59,0.01,410151,00:01:37:37,91.9,1h 29m,7.5,0.21,11.2,1.904,-2.4,-0.408,82.4,47.1,-7.2,-1.22
8/6/20 9:43,8/6/20 14:05,EURUSD,Sell,0.15,1.18756,1.18322,1.18776,1.18337,-0.65,0,43.9,55,1.07,400151,00:04:21:16,94.3,4h 6m,30.3,0.11,43.9,55.753,-4.7,-5.969,90.3,100,0,0
8/6/20 9:41,8/6/20 10:51,EURUSD,Sell,0.15,1.19074,1.18448,1.18857,1.18448,-0.65,0,40.9,51.14,1,410151,00:01:10:12,100,1h 10m,8.7,0.02,41.9,53.213,0,0,100,97.6,-1,-1.27
8/6/20 10:07,8/6/20 10:51,USDCHF,Buy,0.18,0.90729,0.91052,0.9085,0.91052,-0.77,0,20.2,32.94,0.65,410151,00:00:43:19,95.5,41m,3.5,0.01,21.1,35.237,-0.3,-0.501,98.6,95.8,-0.9,-1.5
8/6/20 10:00,8/6/20 10:00,EURCAD,Sell,0.15,1.57752,1.57157,1.57531,1.57527,-0.65,0,0.4,-0.27,-0.01,410151,00:00:00:08,,,,,,,,,,,,
8/4/20 11:36,8/4/20 11:58,EURUSD,Sell,0.15,1.17943,1.17332,1.1773,1.17943,-0.65,0,-21.3,-27.74,-0.54,410151,00:00:22:33,0,0s,21.3,21.32,0,0,-21.3,-27.051,0,0,-21.3,-27.05
7/29/20 18:08,7/29/20 18:30,XAUUSD,Buy,0.06,1947.01,1986.08,1957.84,1956.78,-0.26,0,-106,-5.66,-0.11,410151,00:00:21:20,0,0s,256,256.41,0,0,-256,-12.8,0,58.6,-106,-5.3
7/9/20 3:53,7/9/20 5:43,EURUSD,Sell,0.15,1.13448,1.13161,1.13349,1.13448,-0.65,0,-9.9,-13.74,-0.27,410151,00:01:50:08,42.8,47m,16.5,1.5,6.6,8.712,-9.9,-13.068,40,0,-16.5,-21.78
7/8/20 4:41,7/8/20 5:15,EURUSD,Buy,0.15,1.1268,1.13009,1.12792,1.12744,-0.65,0,-4.8,-7.04,-0.14,410151,00:00:34:24,0,0s,7.8,7.8,0,0,-7.8,-10.374,0,38.5,-4.8,-6.38
6/30/20 18:30,6/30/20 20:30,USDCAD,Sell,0.15,1.36259,1.36048,1.36044,1.36096,-0.64,0,-5.2,-5.74,-0.11,450151,00:01:59:54,0.9,1m,13.9,11.64,1.1,1.078,-12.8,-12.544,7.9,54.7,-6.3,-6.17
6/30/20 18:30,6/30/20 20:15,USDCAD,Sell,0.02,1.36259,1.35367,1.36044,1.36135,-0.09,0,-9.1,-1.28,-0.02,450151,00:01:44:55,1,1m,13.9,11.64,1.1,0.143,-12.8,-1.664,7.9,26.6,-10.2,-1.33
6/25/20 11:14,6/25/20 11:57,EURUSD,Buy,0.15,1.12302,1.1284,1.12477,1.12302,-0.65,0,-17.5,-24.02,-0.47,410151,00:00:42:55,2.4,1m,20.3,67.11,0.3,0.402,-20,-26.8,1.5,12.3,-17.8,-23.85
6/23/20 4:59,6/23/20 5:00,AUDCHF,Buy,0.25,0.65305,0.66159,0.65552,0.65502,-1.08,0,-5,-12.8,-0.25,410151,00:00:00:27,,,,,,,,,,,,
6/23/20 4:30,6/23/20 4:53,AUDJPY,Sell,0.14,73.67,71.886,73.237,73.67,-0.6,0,-43.3,-51.02,-0.98,450051,00:00:23:49,0,0s,72.1,72.46,0,0,-72.1,-83.636,0,39.9,-43.3,-50.23
6/23/20 4:25,6/23/20 4:40,AUDCHF,Sell,0.22,0.65355,0.64315,0.65091,0.65178,-0.95,0,-8.7,-18.9,-0.36,450051,00:00:15:02,0,0s,11.7,11.71,0,0,-11.7,-24.102,0,25.6,-8.7,-17.92
6/23/20 4:30,6/23/20 4:40,AUDJPY,Sell,0.13,73.716,71.805,73.243,73.362,-0.56,0,-11.9,-13.45,-0.26,440051,00:00:10:01,0,0s,17.6,17.61,0,0,-17.6,-19.008,0,32.4,-11.9,-12.85
6/18/20 12:37,6/19/20 9:03,XAUUSD,Sell,0.02,1728.53,1713.62,1728.73,1728.54,-0.09,0.01,19,0.26,0,410151,00:20:25:39,100,20h 25m,1035,0,1054,21.08,0,0,100,1.8,-1035,-20.7
6/18/20 12:37,6/19/20 8:15,XAUUSD,Sell,0.01,1728.53,1713.62,1728.73,1727.41,-0.04,0,132,1.14,0.02,410151,00:19:37:40,100,19h 37m,928,0,1054,10.54,0,0,100,12.5,-922,-9.22
6/18/20 12:37,6/19/20 6:45,XAUUSD,Sell,0.01,1728.53,1713.62,1728.73,1727.24,-0.05,0.01,149,1.29,0.02,410151,00:18:07:36,100,18h 7m,905,0,1054,10.54,0,0,100,14.1,-905,-9.05
6/18/20 12:37,6/19/20 5:15,XAUUSD,Sell,0.01,1728.53,1713.62,1728.73,1725.92,-0.04,0.01,281,2.48,0.05,410151,00:16:37:39,100,16h 37m,773,0,1054,10.54,0,0,100,26.7,-773,-7.73
6/18/20 12:37,6/19/20 3:45,XAUUSD,Sell,0.01,1728.53,1713.62,1728.73,1724.12,-0.05,0.01,461,4.07,0.08,410151,00:15:07:36,99.2,15h 0m,825,0.13,1082,10.82,-139,-1.39,88.6,49.1,-621,-6.21
6/18/20 12:37,6/18/20 23:15,XAUUSD,Sell,0.01,1728.53,1713.62,1728.73,1724.13,-0.04,0,460,4.07,0.08,410151,00:10:37:50,98.8,10h 30m,825,0.13,1082,10.82,-139,-1.39,88.6,49.1,-622,-6.22
6/18/20 12:37,6/18/20 21:45,XAUUSD,Sell,0.01,1728.53,1713.62,1728.73,1724.32,-0.04,0,441,3.9,0.07,410151,00:09:07:38,98.6,8h 59m,825,0.13,1082,10.82,-139,-1.39,88.6,47.5,-641,-6.41
6/18/20 12:37,6/18/20 20:15,XAUUSD,Sell,0.01,1728.53,1713.62,1728.73,1723.96,-0.04,0,477,4.22,0.08,410151,00:07:37:35,98.3,7h 29m,825,0.13,1082,10.82,-139,-1.39,88.6,50.5,-605,-6.05
6/18/20 12:37,6/18/20 18:45,XAUUSD,Sell,0.01,1728.53,1713.62,1728.73,1723.6,-0.04,0,513,4.53,0.09,410151,00:06:07:35,97.9,5h 59m,825,0.13,1082,10.82,-139,-1.39,88.6,53.4,-569,-5.69
6/5/20 15:45,6/5/20 22:47,XAUUSD,Sell,0.01,1683.98,1650.73,1684.18,1684.14,-0.04,0,4,-0.01,0,450151,00:07:02:29,92.5,6h 30m,1160,0.6,1252,12.52,-750,-7.5,62.5,37.7,-1248,-12.48
6/5/20 15:45,6/5/20 22:00,XAUUSD,Sell,0.01,1683.98,1650.73,1684.18,1682.75,-0.05,0,143,1.21,0.02,450151,00:06:15:00,91.5,5h 43m,1160,0.6,1252,12.52,-750,-7.5,62.5,44.6,-1109,-11.09
6/5/20 15:45,6/5/20 20:30,XAUUSD,Sell,0.01,1683.98,1650.73,1684.18,1680.91,-0.04,0,327,2.85,0.05,450151,00:04:44:58,88.8,4h 13m,1160,0.6,1252,12.52,-750,-7.5,62.5,53.8,-925,-9.25
6/5/20 16:00,6/5/20 18:45,USDCHF,Buy,0.11,0.96163,0.96701,0.96363,0.96253,-0.48,0,-11,-11.6,-0.22,450151,00:02:44:57,46.1,1h 16m,32,1.29,14,14.14,-18,-18.18,43.8,21.9,-25,-25.25
6/5/20 16:00,6/5/20 17:45,USDCHF,Buy,0.01,0.96163,0.96701,0.96363,0.96373,-0.04,0,1,0.05,0,450151,00:01:44:57,73.4,1h 17m,15,0.64,14,1.26,-9,-0.81,60.9,43.5,-13,-1.17
6/5/20 15:45,6/5/20 15:49,XAUUSD,Sell,0.06,1691.35,1656.32,1684.12,1691.44,-0.26,0,-732,-39.12,-0.74,440051,00:00:04:28,0,0s,756,769.23,0,0,-756,-37.8,0,3.2,-732,-36.6
6/4/20 14:55,6/4/20 18:05,EURCAD,Buy,0.11,1.51885,1.53157,1.51731,1.53075,-0.47,0,134.4,96.11,1.86,450051,00:03:09:59,100,3h 9m,18.8,0.01,147,105.84,0,0,100,91.4,-12.6,-9.07
6/4/20 15:28,6/4/20 17:17,EURJPY,Sell,0.11,122.799,121.28,122.324,122.802,-0.47,0,-47.8,-43.29,-0.83,400601,00:01:49:01,32.2,35m,91.5,1.09,43.7,39.33,-47.8,-43.02,47.8,0,-91.5,-82.35
6/4/20 15:33,6/4/20 17:17,EURJPY,Sell,0.1,122.799,120.961,122.268,122.802,-0.43,0,-53.4,-43.91,-0.83,400301,00:01:44:27,29.9,31m,91.5,1.4,38.1,30.861,-53.4,-43.254,41.6,0,-91.5,-74.12
6/4/20 15:33,6/4/20 17:17,EURJPY,Sell,0.1,122.799,120.832,122.268,122.802,-0.43,0,-53.4,-43.91,-0.83,400151,00:01:44:27,29.9,31m,91.5,1.4,38.1,30.861,-53.4,-43.254,41.6,0,-91.5,-74.12
6/4/20 15:33,6/4/20 17:00,EURUSD,Sell,0.11,1.12742,1.11314,1.1231,1.12743,-0.47,0,-43.3,-42.72,-0.76,400151,00:01:27:25,12.7,11m,56,4.14,10.9,10.682,-45.1,-44.198,19.5,3.2,-54.2,-53.12
6/4/20 15:33,6/4/20 17:00,EURUSD,Sell,0.11,1.12742,1.11483,1.12306,1.12743,-0.47,0,-43.7,-43.11,-0.79,400601,00:01:27:25,12.7,11m,56,4.33,10.5,10.29,-45.5,-44.59,18.8,3.2,-54.2,-53.12
6/4/20 15:33,6/4/20 17:00,EURUSD,Sell,0.11,1.12742,1.11393,1.12306,1.12743,-0.47,0,-43.7,-43.11,-0.77,400301,00:01:27:25,12.7,11m,56,4.33,10.5,10.29,-45.5,-44.59,18.8,3.2,-54.2,-53.12
6/4/20 15:33,6/4/20 17:00,EURUSD,Sell,0.11,1.12742,1.11949,1.12299,1.12743,-0.47,0,-44.4,-43.79,-0.82,420601,00:01:27:25,11.5,10m,56,4.71,9.8,9.604,-46.2,-45.276,17.5,3.2,-54.2,-53.12
6/4/20 15:33,6/4/20 17:00,EURUSD,Sell,0.11,1.12742,1.11619,1.12299,1.12743,-0.47,0,-44.4,-43.79,-0.81,410601,00:01:27:25,11.5,10m,56,4.71,9.8,9.604,-46.2,-45.276,17.5,3.2,-54.2,-53.12
6/4/20 15:33,6/4/20 17:00,EURUSD,Sell,0.11,1.12742,1.11912,1.12299,1.12743,-0.47,0,-44.4,-43.79,-0.8,420301,00:01:27:25,11.5,10m,56,4.71,9.8,9.604,-46.2,-45.276,17.5,3.2,-54.2,-53.12
6/4/20 15:33,6/4/20 17:00,EURUSD,Sell,0.11,1.12742,1.11546,1.12299,1.12743,-0.47,0,-44.4,-43.79,-0.79,410301,00:01:27:25,11.5,10m,56,4.71,9.8,9.604,-46.2,-45.276,17.5,3.2,-54.2,-53.12
6/4/20 15:33,6/4/20 16:30,EURUSD,Sell,0.11,1.12742,1.11876,1.12299,1.12573,-0.47,0,-27.4,-27.24,-0.48,420151,00:00:56:50,17.6,10m,45,3.59,9.8,9.604,-35.2,-34.496,21.8,17.3,-37.2,-36.46
6/4/20 15:33,6/4/20 16:30,EURUSD,Sell,0.11,1.12742,1.11473,1.12299,1.12576,-0.47,0,-27.7,-27.54,-0.49,410151,00:00:56:48,17.6,9m,45,3.59,9.8,9.604,-35.2,-34.496,21.8,16.7,-37.5,-36.75
6/4/20 14:50,6/4/20 15:28,EURUSD,Buy,0.08,1.12348,1.13109,1.12457,1.12345,-0.35,0,-11.2,-8.33,-0.15,450051,00:00:38:45,65.8,25m,37.2,0.48,25.1,17.821,-12.1,-8.591,67.5,2.4,-36.3,-25.77
6/4/20 14:50,6/4/20 15:25,EURUSD,Buy,0.01,1.12348,1.13109,1.12457,1.12406,-0.04,0,-5.1,-0.49,-0.01,450051,00:00:35:01,71.5,25m,32.4,0.29,25.1,2.259,-7.3,-0.657,77.5,6.8,-30.2,-2.72
6/4/20 15:00,6/4/20 15:20,EURUSD,Buy,0.12,1.12431,1.13181,1.12697,1.12431,-0.52,0,-26.6,-28.91,-0.51,440051,00:00:19:56,0,0s,31.3,31.35,0,0,-31.3,-33.491,0,15,-26.6,-28.46
6/4/20 15:00,6/4/20 15:14,EURJPY,Buy,0.12,122.414,123.5,122.736,122.414,-0.52,0,-32.2,-32.09,-0.56,440051,00:00:14:08,0,0s,32.2,32.26,0,0,-32.2,-31.556,0,0,-32.2,-31.56
6/3/20 16:15,6/3/20 17:03,XAUUSD,Sell,0.04,1715.08,1702.74,1703.24,1702.74,-0.17,0,50,1.61,0.03,450151,00:00:48:27,4.2,2m,746,14.93,50,2,-746,-29.84,6.3,100,0,0
6/2/20 12:33,6/3/20 15:00,USDCHF,Buy,0.09,0.96027,0.96497,0.96002,0.96442,-0.4,0.03,44,36.31,0.64,400601,01:02:27:02,100,1d 2h ,30.2,0.02,44.1,36.603,0,0,100,99.8,-0.1,-0.08
6/2/20 12:33,6/3/20 14:26,USDCHF,Buy,0.07,0.96019,0.96419,0.95999,0.96419,-0.31,0.03,42,26.95,0.47,400301,01:01:53:18,100,1d 1h ,30.2,0.02,44.1,28.665,0,0,100,95.2,-2.1,-1.37
6/2/20 12:33,6/3/20 13:00,USDCHF,Buy,0.01,0.96022,0.96497,0.96002,0.96242,-0.04,0,24,2.18,0.04,400601,01:00:27:06,100,1d ,30.2,0.03,33.4,3.006,0,0,100,71.9,-9.4,-0.85
6/2/20 12:33,6/3/20 13:00,USDCHF,Buy,0.01,0.96019,0.96419,0.95999,0.96235,-0.05,0,23.6,2.13,0.04,400301,01:00:27:04,100,1d ,30.2,0.03,33.7,3.033,0,0,100,70,-10.1,-0.91
6/2/20 12:33,6/3/20 10:00,USDCHF,Buy,0.01,0.96019,0.96419,0.95999,0.96178,-0.04,0,17.9,1.62,0.03,400301,00:21:27:02,100,21h 27m,30.2,0.03,33.4,3.006,0,0,100,53.6,-15.5,-1.4
6/2/20 12:33,6/3/20 7:00,USDCHF,Buy,0.01,0.96022,0.96497,0.96002,0.96108,-0.04,0,10.6,0.94,0.02,400601,00:18:27:03,100,18h 27m,30.2,0.03,33.1,2.979,0,0,100,32,-22.5,-2.02
6/2/20 12:33,6/3/20 7:00,USDCHF,Buy,0.01,0.96019,0.96419,0.95999,0.96106,-0.04,0,10.7,0.95,0.02,400301,00:18:27:01,100,18h 27m,30.2,0.03,33.4,3.006,0,0,100,32,-22.7,-2.04
6/3/20 5:28,6/3/20 5:30,EURAUD,Buy,0.1,1.60869,1.62276,1.61513,1.61444,-0.43,0,-6.9,-4.7,-0.08,420301,00:00:01:23,,,,,,,,,,,,
6/3/20 5:28,6/3/20 5:30,EURAUD,Buy,0.1,1.60869,1.63022,1.61513,1.6145,-0.43,0,-6.3,-4.33,-0.08,410301,00:00:01:21,,,,,,,,,,,,
6/2/20 12:33,6/3/20 4:00,USDCHF,Buy,0.01,0.96019,0.96419,0.95999,0.96167,-0.04,0,16.8,1.53,0.03,400301,00:15:27:05,100,15h 27m,30.2,0.03,33.4,3.006,0,0,100,50.3,-16.6,-1.49
6/2/20 15:30,6/3/20 2:41,USDJPY,Buy,0.11,108.489,108.804,108.317,108.808,-0.48,-0.11,49.1,43.79,0.78,450151,00:11:11:07,98,10h 57m,20.4,0.08,50.9,45.81,-4.1,-3.69,92.5,96.7,-1.8,-1.62
6/2/20 12:33,6/3/20 1:00,USDCHF,Buy,0.01,0.96022,0.96497,0.96002,0.96218,-0.04,0,21.6,1.97,0.03,400601,00:12:27:03,100,12h 27m,30.2,0.03,33.1,2.979,0,0,100,65.3,-11.5,-1.03
6/2/20 12:33,6/3/20 1:00,USDCHF,Buy,0.01,0.96019,0.96419,0.95999,0.9622,-0.04,0,22.1,2.02,0.04,400301,00:12:27:01,100,12h 27m,30.2,0.03,33.4,3.006,0,0,100,66.2,-11.3,-1.02
6/2/20 15:30,6/2/20 21:45,USDJPY,Buy,0.01,108.438,108.804,108.317,108.743,-0.04,0,42.6,3.47,0.06,450151,00:06:15:08,96.3,6h 1m,20.4,0.09,45,3.6,-4.1,-0.328,91.6,95.1,-2.4,-0.19
6/2/20 12:33,6/2/20 19:00,USDCHF,Buy,0.01,0.95748,0.96497,0.96002,0.96231,-0.04,0,22.9,2.09,0.04,400601,00:06:27:04,99.5,6h 25m,38,0.06,36,3.24,-2,-0.18,94.7,65.5,-13.1,-1.18
6/2/20 12:33,6/2/20 19:00,USDCHF,Buy,0.01,0.96019,0.96419,0.95999,0.96229,-0.04,0,23,2.1,0.04,400301,00:06:27:00,99.5,6h 25m,38,0.05,36.3,3.267,-1.7,-0.153,95.5,65,-13.3,-1.2
6/2/20 12:33,6/2/20 18:11,USDCHF,Buy,0.13,0.96019,0.96459,0.95999,0.96019,-0.56,0,2,1.86,0.03,400151,00:05:38:21,100,5h 38m,34.9,0.03,36.3,43.923,0,0,100,5.5,-34.3,-41.5
6/2/20 15:45,6/2/20 17:27,USDJPY,Buy,0.13,108.073,108.539,108.314,108.556,-0.56,0,24.2,25.35,0.45,440151,00:01:42:13,88.3,1h 30m,17.7,0.15,25.8,27.606,-3.8,-4.066,87.2,94.6,-1.6,-1.71
6/2/20 15:30,6/2/20 17:15,USDJPY,Buy,0.01,108.136,108.804,108.317,108.37,-0.04,0,5.3,0.4,0.01,450151,00:01:45:03,86.7,1h 31m,18.1,0.29,14.3,1.144,-4.1,-0.328,77.7,51.1,-9,-0.72
6/2/20 12:30,6/2/20 15:45,USDCHF,Buy,0.13,0.9598,0.96377,0.9596,0.96288,-0.56,0,32.8,39.12,0.7,410151,00:03:14:14,100,3h 14m,16,0.02,40.2,48.642,0,0,100,81.6,-7.4,-8.95
6/2/20 12:30,6/2/20 12:58,USDCHF,Buy,0.13,0.95711,0.96179,0.9596,0.96179,-0.56,0,21.9,25.91,0.47,420151,00:00:27:47,100,27m,3.5,0.05,21.9,26.499,0,0,100,100,0,0
6/2/20 11:35,6/2/20 12:13,USDCHF,Sell,0.1,0.95839,0.95367,0.95764,0.95839,-0.43,0,-7.5,-7.43,-0.13,450051,00:00:38:16,2.7,1m,7.7,76.34,0.1,0.093,-7.6,-7.068,1.3,1.3,-7.6,-7.07
6/2/20 11:35,6/2/20 12:10,USDCHF,Sell,0.01,0.95839,0.95367,0.95764,0.95814,-0.04,0,-5,-0.5,-0.01,450051,00:00:35:04,2.9,1m,6.8,67.11,0.1,0.009,-6.7,-0.603,1.5,25,-5.1,-0.46
5/27/20 15:05,5/28/20 4:53,EURUSD,Sell,0.07,1.10328,1.10078,1.09789,1.10354,-0.31,-0.06,-56.5,-36.21,-0.65,400301,00:13:47:53,13.4,1h 50m,72.2,3.6,15.7,9.891,-56.5,-35.595,21.7,0,-72.2,-45.49
5/27/20 15:05,5/28/20 4:53,EURUSD,Sell,0.09,1.10328,1.09534,1.09879,1.10354,-0.39,-0.07,-47.5,-39.2,-0.7,400601,00:13:47:56,24.9,3h 26m,72.2,1.92,24.7,20.254,-47.5,-38.95,34.2,0,-72.2,-59.2
5/27/20 15:05,5/27/20 22:00,EURUSD,Sell,0.01,1.10328,1.09534,1.09879,1.09894,-0.04,0,-1.5,-0.18,0,400601,00:06:54:23,49.7,3h 25m,32.8,1.21,26,2.34,-31.4,-2.826,45.3,52.1,-27.5,-2.48
5/27/20 15:05,5/27/20 21:30,EURUSD,Sell,0.01,1.10328,1.08665,1.09789,1.09874,-0.04,0,-8.5,-0.81,-0.01,400301,00:06:24:12,28.1,1h 47m,40.4,2.38,17,1.53,-40.4,-3.636,29.6,55.6,-25.5,-2.29
5/27/20 15:05,5/27/20 18:30,EURUSD,Sell,0.01,1.10328,1.08665,1.09789,1.0976,-0.04,0,2.9,0.22,0,400301,00:03:24:13,14.2,28m,40.4,3.54,11.4,1.026,-40.4,-3.636,22,83.6,-8.5,-0.77
5/27/20 13:00,5/27/20 15:53,EURJPY,Buy,0.11,118.732,119.36,118.712,118.732,-0.48,0,2,1.37,0.02,440151,00:02:53:12,63.1,1h 49m,44,1.34,18.8,17.484,-25.2,-23.436,42.7,61.8,-16.8,-15.62
5/27/20 12:40,5/27/20 15:05,EURUSD,Buy,0.08,1.0988,1.10365,1.0986,1.09869,-0.34,0,0.9,0.32,0.01,450051,00:02:25:47,99.4,2h 24m,46.9,0.08,43.3,31.609,-3.6,-2.628,92.3,9.6,-42.4,-30.95
5/27/20 13:00,5/27/20 15:05,EURUSD,Buy,0.11,1.09894,1.10786,1.10275,1.09894,-0.48,0,-38.1,-38.62,-0.68,440151,00:02:05:43,4.8,6m,46.9,25.06,1.8,1.8,-45.1,-45.1,3.8,14.9,-39.9,-39.9
5/27/20 12:48,5/27/20 15:05,USDCHF,Sell,0.13,0.97124,0.96817,0.96858,0.97127,-0.56,0,-26.9,-33.3,-0.59,420301,00:02:17:29,0.8,1m,32.9,31.95,1,1.22,-31.9,-38.918,3,15.2,-27.9,-34.04
5/27/20 12:48,5/27/20 15:05,USDCHF,Sell,0.13,0.97124,0.96457,0.96858,0.97127,-0.56,0,-26.9,-33.3,-0.58,410301,00:02:17:29,0.8,1m,32.9,31.95,1,1.22,-31.9,-38.918,3,15.2,-27.9,-34.04
5/27/20 13:00,5/27/20 14:45,EURUSD,Buy,0.01,1.09894,1.10786,1.10275,1.10188,-0.04,0,-8.7,-0.83,-0.01,440151,00:01:45:00,5.8,6m,18.6,10.34,1.8,0.162,-18.6,-1.674,8.8,48.5,-10.5,-0.94
5/27/20 13:00,5/27/20 14:45,EURJPY,Buy,0.01,118.31,119.36,118.712,118.761,-0.04,0,4.9,0.37,0.01,440151,00:01:45:00,63.9,1h 7m,18.6,0.8,18.8,1.504,-15.1,-1.208,55.5,59,-13.9,-1.11
5/27/20 10:35,5/27/20 12:04,USDCHF,Buy,0.12,0.96848,0.97231,0.96909,0.97241,-0.52,0,33.2,36.92,0.65,450051,00:01:28:55,95.6,1h 25m,10.5,0.04,34,38.42,-1.4,-1.582,96,97.7,-0.8,-0.9
5/27/20 10:35,5/27/20 11:10,USDCHF,Buy,0.01,0.96848,0.97231,0.96909,0.96931,-0.04,0,2.2,0.16,0,450051,00:00:35:02,91.5,32m,9.6,0.17,8.2,0.738,-1.4,-0.126,85.4,37.5,-6,-0.54
5/26/20 12:10,5/26/20 13:20,EURUSD,Buy,0.11,1.09572,1.09673,1.09668,1.09596,-0.48,0,-7.2,-7.71,-0.14,450051,00:01:09:57,15.8,11m,15.1,1.56,5.9,5.9,-9.2,-9.2,39.1,13.2,-13.1,-13.1
5/26/20 12:10,5/26/20 12:45,EURUSD,Buy,0.01,1.09356,1.10033,1.09668,1.0963,-0.04,0,-3.8,-0.39,-0.01,450051,00:00:34:56,31.5,11m,11,0.86,5.9,0.531,-5.1,-0.459,53.6,11.8,-9.7,-0.87
5/15/20 17:56,5/18/20 15:35,EURUSD,Sell,0.06,1.0843,1.07548,1.08168,1.08432,-0.27,-0.02,-26.4,-14.9,-0.26,410301,02:21:39:11,82.5,2d 9h ,42.1,1.68,15.7,8.635,-26.4,-14.52,37.3,0,-42.1,-23.15
5/15/20 17:56,5/18/20 15:00,EURUSD,Sell,0.01,1.0843,1.07548,1.08168,1.082,-0.04,0,-3.2,-0.34,-0.01,410301,02:21:03:49,83.2,2d 9h ,21.5,0.63,15.7,1.413,-9.9,-0.891,61.3,26.2,-18.9,-1.7
5/15/20 17:56,5/18/20 13:43,EURUSD,Sell,0.1,1.08148,1.07608,1.08168,1.08149,-0.44,-0.03,1.9,1.29,0.02,410601,02:19:47:12,83.6,2d 8h ,21.5,0.63,15.7,14.601,-9.9,-9.207,61.3,46.1,-13.8,-12.83
5/15/20 17:56,5/18/20 12:00,EURUSD,Sell,0.01,1.08148,1.07608,1.08168,1.08073,-0.04,0,9.5,0.84,0.01,410601,02:18:03:58,83.2,2d 6h ,21.5,0.8,12.4,1.116,-9.9,-0.891,55.6,87,-2.9,-0.26
5/15/20 17:56,5/18/20 12:00,EURUSD,Sell,0.01,1.0843,1.07548,1.08168,1.08075,-0.05,0,9.3,0.81,0.01,410301,02:18:03:57,83.2,2d 6h ,21.5,0.8,12.4,1.116,-9.9,-0.891,55.6,86.1,-3.1,-0.28
5/15/20 17:55,5/18/20 10:49,USDCHF,Buy,0.12,0.97015,0.97245,0.97265,0.97245,-0.52,0.04,-2,-2.77,-0.05,400601,02:16:53:44,2.7,1h 45m,28,4.96,4.7,5.405,-23.3,-26.795,16.8,76.1,-6.7,-7.7
